university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0,0
國立清華大學,工程與系統科學系甲組(低碳綠能組),110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.02,75.169
國立政治大學,社會學系,110,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,78.4418,75.1461
國立交通大學,理學院科學學士學位學程甲組,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.98,75.1445
國立臺北大學,會計學系,110,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.36,75.1387
國立政治大學,英國語文學系,110,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.6,75.102
國立臺灣大學,戲劇學系(男),110,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.2417,75.0753
國立政治大學,地政學系土地資源規劃組,110,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.22,75.0246
國立陽明大學,醫學生物技術暨檢驗學系,110,NULL,1,NULL,NULL,NULL,1.25,1,NULL,NULL,NULL,80.4092,75.0055
國立成功大學,企業管理學系,110,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,79.8769,75.0035
國立成功大學,材料科學及工程學系,110,1,1,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,72.9417,74.9866
國立臺北大學,財政學系,110,1.25,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,80.288,74.9431
國立清華大學,原子科學院學士班,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.58,74.9036
國立臺灣大學,農業經濟學系,110,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.9273,74.8845
國立政治大學,歐洲語文學系法文組,110,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,80.0633,74.8725
國立中央大學,資訊工程學系,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.52,74.8674
國立政治大學,歐洲語文學系西班牙文組,110,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.9667,74.7785
國立中興大學,電機工程學系甲組,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.37,74.7771
國立臺灣大學,土木工程學系,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.37,74.7771
國立中央大學,資訊電機學院學士班,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.25,74.7048
國立政治大學,韓國語文學系,110,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.7717,74.649
國立政治大學,教育學系,110,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,80.225,74.5289
國立中山大學,財務管理學系,110,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,80.56,74.5285
國立清華大學,外國語文學系,110,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.4167,74.4936
國立清華大學,化學系,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.9,74.4787
國立清華大學,教育心理與諮商學系,110,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,79.78,74.4313
國立陽明大學,生物醫學工程學系,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.83,74.4259
國立臺灣大學,大氣科學系,110,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.79,74.3957
國立成功大學,都市計劃學系(社會組),110,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,79.3154,74.3446
國立政治大學,歷史學系,110,1,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,80.1273,74.2948
國立中興大學,法律學系,110,1.5,1,NULL,1,NULL,NULL,NULL,1,NULL,1.5,77.2667,74.2833
國立臺灣大學,植物病理與微生物學系,110,1,1,1,NULL,NULL,1,1,NULL,NULL,NULL,75,74.2826
國立臺北大學,統計學系,110,1,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,78.9947,74.2251
國立臺灣大學,動物科學技術學系,110,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,72.6,74.1171
國立中山大學,資訊管理學系(社會組),110,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.5636,74.1009
國立中央大學,經濟學系,110,1.25,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.8095,74.0739
國立清華大學,運動科學系,110,1.25,2,NULL,1.25,NULL,NULL,NULL,NULL,NULL,NULL,79.3333,74.0548
國立清華大學,藝術學院學士班,110,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,79.0625,74.0476
國立清華大學,醫學科學系,110,NULL,1.5,1,NULL,1,1.5,1.5,NULL,NULL,NULL,74.5615,73.9916
國立陽明大學,生命科學系暨基因體科學研究所,110,NULL,1.25,1,NULL,1,1.25,1.5,NULL,NULL,NULL,74.0983,73.9791
國立交通大學,外國語文學系,110,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,79.2308,73.9269
國立嘉義大學,獸醫學系,110,1,1.25,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,75.2539,73.9191
國立臺北大學,經濟學系,110,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,78.8375,73.8827
國立成功大學,物理治療學系,110,1,1.25,1,NULL,1,NULL,1,NULL,NULL,NULL,72.7905,73.8513
國立中興大學,財務金融學系,110,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.7,73.8078
