university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average
國立政治大學,應用數學系,100,1,1,2,NULL,1,1,NULL,NULL,NULL,NULL,75
國立政治大學,政治學系,100,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,NULL,1,80.0381
國立政治大學,教育學系,100,1.5,1.5,NULL,1.25,NULL,NULL,NULL,NULL,1,1,77.32
國立政治大學,斯拉夫語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,76.8167
國立政治大學,新聞學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,78.6333
國立政治大學,日本語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,78.5583
國立政治大學,會計學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,1,1,81.2077
國立政治大學,歐洲語文學程德文組,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,78.3
國立政治大學,歐洲語文學程法文組,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,78.4167
國立政治大學,歐洲語文學程西班牙文組,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,79.0333
國立政治大學,民族學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.25,79.6923
國立政治大學,法律學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,80.66
國立政治大學,社會學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,80.4636
國立政治大學,統計學系社會組,100,1.5,1.5,NULL,2,NULL,NULL,NULL,NULL,1,1,81.6571
國立政治大學,統計學系自然組,100,1.5,1.5,2,NULL,1,1,NULL,NULL,NULL,NULL,75.8429
國立政治大學,經濟學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,84.4875
國立政治大學,英國語文學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,1,1,79.7
國立政治大學,財務管理學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,88.1
國立政治大學,財政學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,84.65
國立政治大學,資訊科學系,100,1,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,77.1833
國立政治大學,資訊管理學系社會組,100,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.18
國立政治大學,資訊管理學系自然組,100,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,80
國立政治大學,阿拉伯語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1.25,76.736
國立政治大學,韓國語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,77.8583
國立政治大學,風險管理與保險學系,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,85.1
國立政治大學,金融學系,100,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,87.7
國立政治大學,歷史學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1.5,78.3455
國立新竹教育大學,中國語文學系,100,2,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,63.4308
國立新竹教育大學,幼兒教育學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,59.94
國立新竹教育大學,應用科學系生命科學組,100,1,1.5,1,NULL,1.5,1,NULL,NULL,NULL,NULL,59.8833
國立新竹教育大學,應用科學系奈米科學組,100,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,62.6923
國立新竹教育大學,應用數學系,100,1,1,2,NULL,1.5,1,NULL,NULL,NULL,NULL,55.8
國立新竹教育大學,教育學系(公費)-體育專長類,100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,79.4
國立新竹教育大學,教育學系(自費),100,2,2,NULL,2,NULL,NULL,NULL,NULL,1,1,59.9125
國立新竹教育大學,教育心理與諮商學系,100,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,69.37
國立新竹教育大學,特殊教育學系(公費),100,2,2,NULL,1.25,NULL,NULL,NULL,NULL,1,1,78.6345
國立新竹教育大學,特殊教育學系(自費),100,2,2,NULL,1.25,NULL,NULL,NULL,NULL,1,1,61.7517
國立新竹教育大學,環境與文化資源學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,1.5,1.5,67.6154
國立新竹教育大學,英語教學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,1,1,66.15
國立新竹教育大學,藝術與設計學系創作組(男),100,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,59.3317
國立新竹教育大學,藝術與設計學系創作組(女),100,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,61.0083
國立新竹教育大學,藝術與設計學系設計組,100,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,62.1533
國立新竹教育大學,音樂學系(公費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,84.145
國立新竹教育大學,音樂學系-木管樂(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,71.88
國立新竹教育大學,音樂學系-絃樂(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,70.55
國立新竹教育大學,音樂學系-聲樂(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.595
國立新竹教育大學,音樂學系-銅管樂(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,59.955
國立新竹教育大學,音樂學系-鋼琴(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.855
國立新竹教育大學,音樂系-中國傳統樂器(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53.22
國立新竹教育大學,體育學系(男),100,NULL,1,1,NULL,1.5,1,NULL,NULL,NULL,2,43.4785
國立新竹教育大學,體育學系(女),100,NULL,1,1,NULL,1.5,1,NULL,NULL,NULL,2,38.2415
國立暨南國際大學,中國語文學系,100,2,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,62.2431
國立暨南國際大學,休閒學與觀光管理學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,2,1,64.4571
國立暨南國際大學,公共行政與政策學系,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,1,68.3714
國立暨南國際大學,國際企業學系,100,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,70.9333
國立暨南國際大學,國際文教與比較教育學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,1,1,61.9231
國立暨南國際大學,土木工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,59.75
國立暨南國際大學,外國語文學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,68.0835
國立暨南國際大學,應用化學系,100,1,2,2,NULL,1,2,NULL,NULL,NULL,NULL,60.8
國立暨南國際大學,應用材料及光電工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,63.075
國立暨南國際大學,教育政策與行政學系,100,1.5,2,NULL,1,NULL,NULL,NULL,NULL,1,1,62.6462
國立暨南國際大學,社會政策與社會工作學系,100,1.5,2,NULL,1.25,NULL,NULL,NULL,NULL,1,1,65.0593
國立暨南國際大學,經濟學系,100,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,69.5778
國立暨南國際大學,財務金融學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.88
國立暨南國際大學,資訊工程學系,100,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,62.9571
國立暨南國際大學,資訊管理學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.82
國立暨南國際大學,電機工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,64.775
國立暨南國際大學,餐旅管理學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,2,1,64.2143
國立暨南國際大學,歷史學系,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,61.5905
國立東華大學,中國語文學系,100,2,1.25,NULL,NULL,NULL,NULL,NULL,NULL,1,1.25,61.8091
國立東華大學,企業管理學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,66.3909
國立東華大學,光電工程學系,100,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,59.5125
國立東華大學,化學系,100,1,1,1,NULL,1,2,NULL,NULL,NULL,NULL,57.1833
國立東華大學,國際企業學系,100,1,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,68.2737
國立東華大學,幼兒教育學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,58.0125
國立東華大學,應用數學系統計組,100,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,50.8
國立東華大學,應用數學系數學科學組,100,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,53.4
國立東華大學,教育行政與管理學系,100,2,2,NULL,1.5,NULL,NULL,NULL,NULL,1,1,59.12
國立東華大學,族群關係與文化學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,57.9167
國立東華大學,會計學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.1
國立東華大學,材料科學與工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,59.08
國立東華大學,民族發展與社會工作學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,60.9067
國立東華大學,民族語言與傳播學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1.5,59.2133
國立東華大學,物理學系物理組,100,1,1,1.5,NULL,2,1,NULL,NULL,NULL,NULL,58.5231
國立東華大學,物理學系奈米與光電科學組,100,1,1,1.5,NULL,2,1,NULL,NULL,NULL,NULL,60.8
國立東華大學,特殊教育學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,56.9455
國立東華大學,生命科學系,100,NULL,1.25,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,55.6667
國立東華大學,社會暨公共行政學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,1.25,63.3009
國立東華大學,經濟學系,100,1,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,65.7579
國立東華大學,自然資源與環境學系,100,1,1.5,1,NULL,1.5,1,NULL,NULL,NULL,NULL,50.1083
國立東華大學,臺灣文化學系,100,1,1.5,NULL,1,NULL,NULL,NULL,NULL,1.5,1,56.52
國立東華大學,英美語文學系,100,1.5,1.75,NULL,1,NULL,NULL,NULL,NULL,1,1,63.728
國立東華大學,華文文學系,100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,62.3182
國立東華大學,藝術創意產業學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,61.2
國立東華大學,藝術與設計學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,2,48.8644
國立東華大學,觀光暨休閒遊憩學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,2,1,62.1714
國立東華大學,課程設計與潛能開發學系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,60.025
國立東華大學,諮商與臨床心理學系,100,1.5,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,55.0545
國立東華大學,財務金融學系,100,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,71.1222
國立東華大學,資訊工程學系,100,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,60.0545
國立東華大學,資訊管理學系,100,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,67.6556
國立東華大學,電機工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,61.36
國立東華大學,音樂學系-中提琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,44.499
國立東華大學,音樂學系-大提琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,54.8552
國立東華大學,音樂學系-小提琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.2971
國立東華大學,音樂學系-小號,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,46.3676
國立東華大學,音樂學系-擊樂,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,61.6857
國立東華大學,音樂學系-法國號,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立東華大學,音樂學系-聲樂,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,52.7352
國立東華大學,音樂學系-鋼琴,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,50.4362
國立東華大學,音樂學系-長號,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立東華大學,音樂學系-理論作曲,100,1.5,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,54.9486
國立東華大學,體育與運動科學系,100,1,1,1,NULL,2,NULL,NULL,NULL,NULL,2,42.5343
國立東華大學,歷史學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1.5,61.0909
國立清華大學,中國文學系,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,74.7009
國立清華大學,人文社會學院學士班,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,75.7071
國立清華大學,動力機械工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.34
國立清華大學,化學工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.1
國立清華大學,化學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.26
國立清華大學,原子科學院學士班,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.66
國立清華大學,外國語文學系,100,1,2,NULL,1,NULL,NULL,NULL,NULL,1,1,78.4833
國立清華大學,工學院學士班,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.44
國立清華大學,工業工程與工程管理學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.04
國立清華大學,工程與系統科學系乙組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.74
國立清華大學,工程與系統科學系甲組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.12
國立清華大學,材料科學工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.76
國立清華大學,物理學系光電物理組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.82
國立清華大學,物理學系物理組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.14
國立清華大學,生命科學系,100,1,1.25,1,NULL,1.25,1.25,NULL,NULL,NULL,NULL,75.723
國立清華大學,生命科學院學士班,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.0333
國立清華大學,生醫工程與環境科學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.48
國立清華大學,科技管理學院學士班,100,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.9333
國立清華大學,經濟學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,1,1,79.4857
國立清華大學,計量財務金融學系乙組,100,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,85.4125
國立清華大學,計量財務金融學系甲組,100,1,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.35
國立清華大學,資訊工程系乙組(資訊工程組),100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.38
國立清華大學,資訊工程系甲組(電子資訊組),100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.82
國立清華大學,醫學科學系,100,1,1.25,1,NULL,1,1.25,NULL,NULL,NULL,NULL,77.0154
國立清華大學,電機工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,82
國立清華大學,電機資訊學院學士班,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.06
國立清華大學,數學系應用數學組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.66
國立清華大學,數學系純粹數學組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.42
國立清華大學,理學院學士班,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.7
國立臺中教育大學,區域與社會發展學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2,2,68.45
國立臺中教育大學,國際企業學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.25,71.4
國立臺中教育大學,幼兒教育學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,60.4
國立臺中教育大學,教育學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,63.4
國立臺中教育大學,文化創意產業發展學位學程,100,2,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,65.475
國立臺中教育大學,特殊教育學系(公費),100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,82.0769
國立臺中教育大學,特殊教育學系(自費),100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,60.2231
國立臺中教育大學,科學應用與推廣學系,100,2,1,1,NULL,2,2,NULL,NULL,NULL,NULL,53.925
國立臺中教育大學,美術學系,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,57.86
國立臺中教育大學,臺灣語文學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,58.05
國立臺中教育大學,英語學系(公費)-南投縣,100,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,84.028
國立臺中教育大學,英語學系(公費)-臺中市,100,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,84.78
國立臺中教育大學,英語學系(公費)-雲林縣,100,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,81.9
國立臺中教育大學,英語學系(自費),100,1,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,69.54
國立臺中教育大學,語文教育學系,100,2,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,62.1231
國立臺中教育大學,諮商與應用心理學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,67.2691
國立臺中教育大學,資訊科學學系,100,1,1.75,2,NULL,1,NULL,NULL,NULL,NULL,NULL,59.513
國立臺中教育大學,音樂學系(公費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,82.425
國立臺中教育大學,音樂學系(自費),100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,63.255
國立臺中教育大學,體育學系,100,1.25,1.5,1,NULL,1,NULL,NULL,NULL,NULL,2,44.7867
國立臺中教育大學,數位內容科技學系,100,1,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,57.32
國立臺中教育大學,數學教育學系,100,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,53.6286
國立臺南大學,國語文學系,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,61.155
國立臺南大學,幼兒教育學系,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,59.5096
國立臺南大學,應用數學系,100,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,57.8857
國立臺南大學,戲劇創作與應用學系(男),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.5,57.7333
國立臺南大學,戲劇創作與應用學系(女),100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.5,63.4533
國立臺南大學,教育學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,1,1,60.3462
國立臺南大學,文化與自然資源學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,62.68
國立臺南大學,材料科學系,100,1,1,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,63.575
國立臺南大學,特殊教育學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,60.9333
國立臺南大學,生態科學與技術學系,100,1,1,1,NULL,2,2,NULL,NULL,NULL,NULL,57.7571
國立臺南大學,生物科技學系,100,1,1.5,1,NULL,2,1.5,NULL,NULL,NULL,NULL,61.05
國立臺南大學,經營與管理學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,1,1,68.1133
國立臺南大學,美術學系,100,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,53.5314
國立臺南大學,英語學系,100,1.25,2,NULL,1,NULL,NULL,NULL,NULL,1,1,67.136
國立臺南大學,諮商與輔導學系,100,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,66.8818
國立臺南大學,資訊工程學系,100,1,2,2,NULL,1.5,1,NULL,NULL,NULL,NULL,63.1867
國立臺南大學,電機工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,64.72
國立臺南大學,音樂學系-上低音號,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立臺南大學,音樂學系-中提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,59.01
國立臺南大學,音樂學系-低音提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.59
國立臺南大學,音樂學系-大提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,66.295
國立臺南大學,音樂學系-小提琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,60.52
國立臺南大學,音樂學系-擊樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,60.37
國立臺南大學,音樂學系-法國號,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立臺南大學,音樂學系-聲樂,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,47.23
國立臺南大學,音樂學系-鋼琴,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,66.795
國立臺南大學,音樂學系-長號,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立臺南大學,音樂學系-雙簧管,100,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51.465
國立臺南大學,體育學系,100,2,1,1,NULL,2,NULL,NULL,NULL,NULL,2,44.9
國立臺南大學,綠色能源科技學系,100,1,1,1.5,NULL,2,2,NULL,NULL,NULL,NULL,62.28
國立臺南大學,數位學習科技學系,100,1.5,1.75,2,NULL,1,1,NULL,NULL,NULL,NULL,59.4069
國立臺南大學,行政管理學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1,67.8333
國立臺南藝術大學,應用音樂學系(音樂行政組),100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,53.1871
國立臺南藝術大學,應用音樂系(音樂工程創作組),100,1,1,NULL,1.5,NULL,NULL,NULL,NULL,NULL,2,45.7636
國立臺南藝術大學,材質創作與設計系,100,2,2,NULL,1,NULL,NULL,NULL,NULL,1,1.5,55.1353
國立臺南藝術大學,藝術史學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1.5,56.7462
國立臺東大學,公共與文化事務學系,100,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,1,66.125
國立臺東大學,幼兒教育學系,100,2,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,52.4545
國立臺東大學,應用科學系化學及奈米科學組,100,1,1,1.5,NULL,2,2,NULL,NULL,NULL,NULL,45.72
國立臺東大學,應用科學系應用物理組,100,1,1,2,NULL,2,1.5,NULL,NULL,NULL,NULL,42.5667
國立臺東大學,教育學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,54.725
國立臺東大學,特殊教育學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,52.125
國立臺東大學,生命科學系,100,NULL,1,1,NULL,1.5,1,NULL,NULL,NULL,NULL,47.5556
國立臺東大學,社會科教育學系,100,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,65.3667
國立臺東大學,美術產業學系,100,1.75,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,52.4261
國立臺東大學,英美語文學系,100,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,60.1455
國立臺東大學,華語文學系,100,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,57.2545
國立臺東大學,資訊工程學系,100,2,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,44.4
國立臺東大學,資訊管理學系,100,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,57.3091
國立臺東大學,身心整合與運動休閒產業學系,100,1.5,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,45.8818
國立臺東大學,音樂學系-中提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,0
國立臺東大學,音樂學系-低音提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,43.116
國立臺東大學,音樂學系-大提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,52.728
國立臺東大學,音樂學系-小提琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.564
國立臺東大學,音樂學系-木管樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,48.594
國立臺東大學,音樂學系-聲樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,45.46
國立臺東大學,音樂學系-銅管樂,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,49.898
國立臺東大學,音樂學系-鋼琴,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,51.174
國立臺東大學,音樂學系-理論作曲,100,1.5,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,39.334
國立臺東大學,體育學系,100,2,1.5,1,NULL,NULL,NULL,NULL,NULL,NULL,2,43.24
國立臺東大學,數位媒體與文教產業學系,100,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,54.125
國立臺東大學,數學系,100,1.25,1,2,NULL,1.25,1,NULL,NULL,NULL,NULL,42.9508
國立臺灣大學,中國文學系,100,1.5,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1.25,80.0417
國立臺灣大學,人類學系,100,1,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,79.7968
國立臺灣大學,公共衛生學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.5667
國立臺灣大學,動物科學技術學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.2
國立臺灣大學,化學工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,84.56
國立臺灣大學,化學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.42
國立臺灣大學,哲學系,100,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,1,81.12
國立臺灣大學,國際企業學系,100,1,2,NULL,2,NULL,NULL,NULL,NULL,1,1,86.6571
國立臺灣大學,園藝暨景觀學系,100,1,1,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,76.0357
國立臺灣大學,圖書資訊學系,100,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,1,1,80.3277
國立臺灣大學,土木工程學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.62
國立臺灣大學,地質科學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.06
國立臺灣大學,地理環境資源學系A組,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.12
國立臺灣大學,地理環境資源學系B組,100,1,1,NULL,1,NULL,NULL,NULL,NULL,1,1,82.02
國立臺灣大學,外國語文學系,100,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,1,1,82.2286
國立臺灣大學,大氣科學系,100,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,80.74
