university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average,0
國立中央大學,數學系數學科學組,108,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,69.2333,79.8777
臺北醫學大學,口腔衛生學系,108,1,1.25,1,NULL,NULL,1,1.25,NULL,NULL,NULL,72.3273,79.8674
國立中山大學,化學系,108,1,1,1,NULL,1,2,NULL,NULL,NULL,NULL,70.3417,79.8674
中山醫學大學,物理治療學系,108,1.5,1.5,1,NULL,1,NULL,1.5,NULL,NULL,NULL,72.5692,79.8656
國立中山大學,光電工程學系乙組,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,68.9717,79.86
中國醫藥大學,營養學系,108,1,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,73.9429,79.855
國立臺北教育大學,教育學系,108,1.5,1.5,NULL,1.25,NULL,NULL,NULL,1,NULL,1,74.224,79.8513
國立臺灣師範大學,生命科學系,108,1,1.25,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,72.25,79.8123
國立臺灣師範大學,車輛與能源工程學士學位學程,108,1,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,68.59,79.806
國立中正大學,社會福利學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,NULL,74.03,79.8021
國立臺灣藝術大學,戲劇學系(女),108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,73.8143,79.7942
國立屏東大學,資訊管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,74.52,79.7912
亞洲大學,財經法律學系(財經法律組),108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,73.7143,79.7745
國立臺北教育大學,音樂學系-鋼琴,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,75.5225,79.7003
國立中央大學,大氣科學學系太空組,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,67.5643,79.6948
國立臺北大學,資訊工程學系,108,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,68.9067,79.6915
國立彰化師範大學,輔導與諮商系社區輔導諮商組,108,1.75,1.75,NULL,1.5,NULL,NULL,NULL,1,NULL,1,74.1629,79.6815
國立臺灣海洋大學,海洋觀光管理學士學位學程,108,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,75.4978,79.6808
國立彰化師範大學,地理學系,108,1,1.25,NULL,1,NULL,NULL,NULL,1,1.25,NULL,71.9382,79.6803
國立臺灣師範大學,健康促進與衛生教育學系,108,1,2,1,NULL,NULL,NULL,2,NULL,NULL,NULL,72.35,79.6706
輔仁大學,會計學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,72.9585,79.6554
國立成功大學,地球科學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,69.96,79.6285
慈濟大學,物理治療學系,108,NULL,2,1,NULL,1,NULL,1,NULL,NULL,NULL,66.82,79.6205
國立臺灣師範大學,營養科學學士學位學程,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,71.6154,79.5766
輔仁大學,義大利語文學系,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,1,1,NULL,72.9,79.5645
國立臺灣師範大學,美術學系西畫組,108,1,1,NULL,NULL,NULL,NULL,NULL,1,NULL,2,73.66,79.5625
國立高雄師範大學,地理學系,108,1,1.25,NULL,1,NULL,NULL,NULL,1,1.25,NULL,71.7273,79.5575
國立中興大學,機械工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,67.4507,79.5544
國立中興大學,化學系(自費),108,1,1.5,2,NULL,1,2,NULL,NULL,NULL,NULL,68.2,79.5452
國立中正大學,心理學系,108,1,1.5,1.5,NULL,NULL,NULL,1.25,NULL,NULL,NULL,70.6248,79.5361
國立中興大學,化學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,69.8,79.5299
國立臺北大學,通訊工程學系,108,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,68.5683,79.5101
國立中正大學,哲學系,108,1.5,2,NULL,2,NULL,NULL,NULL,1,NULL,1,73.4533,79.5082
國立屏東大學,商業自動化與管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,74.04,79.4962
國立臺灣體育運動大學,運動資訊與傳播學系(傳播組),108,2,2,NULL,NULL,NULL,NULL,NULL,1.75,1,NULL,72.5378,79.4943
國立臺灣海洋大學,海洋法政學士學位學程,108,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,75.88,79.494
國立臺北教育大學,特殊教育學系(男),108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,74.7818,79.4821
國立臺北教育大學,兒童英語教育學系,108,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,71.55,79.4809
國立中興大學,物理學系一般物理組,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,68.3231,79.4509
國立中央大學,土木工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,67.244,79.4421
國立屏東大學,不動產經營學系,108,1.5,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,75.6212,79.4085
臺北市立大學,心理與諮商學系,108,1.5,2,NULL,1.5,NULL,NULL,NULL,1,1,NULL,72.4,79.4043
國立中山大學,機械與機電工程學系乙組,108,1,1,2,NULL,1.5,1,NULL,NULL,NULL,NULL,67.1846,79.3489
國立中興大學,國際農企業學士學位學程,108,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,71.28,79.3465
東吳大學,歷史學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,72.7818,79.2817
國立中央大學,大氣科學學系大氣組,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,66.75,79.26
國立臺中教育大學,英語學系,108,1,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,71.04,79.2592
國立嘉義大學,應用經濟學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,74.195,79.2542
高雄醫學大學,醫學影像暨放射科學系,108,NULL,1,1,NULL,1.25,1.25,1.25,NULL,NULL,NULL,66.4,79.2434
國立政治大學,地政學系土地測量與資訊組,108,1.25,1.5,2,NULL,1,1,NULL,NULL,NULL,NULL,68.1852,79.2393
國立彰化師範大學,資訊管理系數位科技與管理組,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67.92,79.1909
中山醫學大學,語言治療與聽力系語言治療組,108,1.5,2,NULL,NULL,1,NULL,1.5,NULL,NULL,NULL,73.35,79.18
國立臺灣師範大學,數學系,108,1,1,2,NULL,1.5,1,NULL,NULL,NULL,NULL,66.8462,79.1716
中山醫學大學,醫學檢驗暨生物技術學系,108,1,1.5,NULL,NULL,NULL,1.5,1.75,NULL,NULL,NULL,73.3357,79.1524
東海大學,建築學系,108,1.5,2,1.75,NULL,1,1,NULL,NULL,NULL,NULL,69.1586,79.1491
國立中山大學,海洋環境及工程學系,108,NULL,1.25,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,62.9143,79.1425
國立中山大學,物理學系,108,1,1.75,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,67.7304,79.1139
國立臺南大學,文化與自然資源學系,108,1,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,69.575,79.1008
國立高雄師範大學,教育學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,72.0585,79.0925
亞洲大學,室內設計學系(住宅空間組),108,NULL,NULL,NULL,2,NULL,NULL,NULL,2,1.5,NULL,67.3091,79.0623
國立中央大學,生命科學系,108,1,1,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,70.8261,79.0577
國立臺中教育大學,諮商與應用心理學系,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,74.7913,79.0339
國立臺灣海洋大學,海洋經營管理學士學位學程,108,1,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,73.6,79.0297
國立中正大學,資訊管理學系,108,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,67.0429,79.0035
國立中央大學,地球科學學院學士班,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,66.1286,78.9617
長庚大學,呼吸治療學系,108,NULL,1.25,1,NULL,1.25,1,1.25,NULL,NULL,NULL,65.767,78.9591
國立中央大學,地球科學學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,66.2133,78.9374
國立中興大學,生物科技學士學位學程,108,1,1.5,NULL,NULL,1,1.5,1.5,NULL,NULL,NULL,71.4308,78.9336
國立臺灣師範大學,設計學系產品設計組,108,1,1.25,1.25,NULL,1.25,NULL,NULL,NULL,NULL,NULL,67.8611,78.9168
輔仁大學,經濟學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,73,78.8916
中原大學,室內設計學系,108,2,1,NULL,1,NULL,NULL,NULL,2,1.5,NULL,71.3067,78.8668
國立高雄師範大學,英語學系,108,1.25,2,NULL,1,NULL,NULL,NULL,1,1,NULL,71.04,78.8647
高雄醫學大學,醫藥暨應用化學系醫藥化學組,108,NULL,1.5,1.5,NULL,NULL,1.5,1,NULL,NULL,NULL,65.2727,78.8529
臺北市立大學,英語教學系,108,1.25,2,NULL,1,NULL,NULL,NULL,1,1,NULL,71.008,78.8459
臺北醫學大學,高齡健康管理學系,108,1,1.5,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,70.3328,78.836
東吳大學,政治學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,74.2327,78.7271
國立中興大學,應用數學系數據科學與計算組,108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,66.05,78.7257
輔仁大學,企業管理學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,71.4508,78.7156
東吳大學,巨量資料管理學院學位學程,108,1.5,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,73.98,78.7149
東吳大學,資訊管理學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,73.0622,78.7061
國立屏東大學,應用日語學系,108,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,74.8,78.7028
國立中正大學,化學暨生物化學系,108,1,1.25,1.25,NULL,1,2,NULL,NULL,NULL,NULL,67.7523,78.6534
國立中正大學,化學工程學系,108,1,1.25,1.25,NULL,1,1.25,NULL,NULL,NULL,NULL,67.713,78.6465
輔仁大學,職能治療學系,108,1.25,2,1,NULL,1,NULL,2,NULL,NULL,NULL,69.931,78.6111
淡江大學,商管學院全球財管學位學程,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.42,78.5989
國立中興大學,生命科學系,108,1,1.25,1,NULL,NULL,1.75,1.75,NULL,NULL,NULL,69.9393,78.5947
國立暨南國際大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.36,78.5686
國立中興大學,應用數學系應用數學組,108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,65.7257,78.5625
國立臺北教育大學,幼兒與家庭教育學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,71.2133,78.5364
國立東華大學,財務金融學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.6667,78.4957
東吳大學,經濟學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,73.2182,78.4909
高雄醫學大學,醫藥暨應用化學系應用化學組,108,NULL,1.5,1.5,NULL,1,1.5,NULL,NULL,NULL,NULL,62.1273,78.4414
國立彰化師範大學,資訊工程學系,108,1,1.5,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,65.1267,78.4276
高雄醫學大學,心理學系,108,2,2,1.5,NULL,NULL,NULL,1,NULL,NULL,NULL,70.8462,78.4171
馬偕醫學院,聽力暨語言治療學系語言組,108,1.25,1.25,1,NULL,1,NULL,1.5,NULL,NULL,NULL,69.6183,78.4142
國立中正大學,物理學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,66.2583,78.4058
國立中正大學,機械工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,65.104,78.3901
國立臺中教育大學,國際企業學系,108,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1,73.4484,78.3687
國立中興大學,食品暨應用生物科技學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,69.5123,78.3579
國立彰化師範大學,電機工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,65.125,78.3446
國立中興大學,生物產業機電工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,67.7,78.3176
東吳大學,企業管理學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,72.5575,78.2863
銘傳大學,風險管理與保險系風險管理組,108,2,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,2,73.92,78.2401
國立臺北教育大學,語文與創作學系語文師資組,108,2,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,71.7328,78.2258
國立臺北教育大學,藝術與造形設計學系藝術組,108,1.5,2,NULL,1,NULL,NULL,NULL,1.5,NULL,NULL,70.6167,78.2122
國立屏東大學,企業管理學系,108,1,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,72.7286,78.185
國立中興大學,環境工程學系,108,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,65.8615,78.1679
國立中山大學,海洋科學系,108,1,1.25,1,NULL,NULL,1,NULL,NULL,NULL,NULL,68.7788,78.1674
淡江大學,國際企業系國際商學全英語組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,71.62,78.1626
國立中山大學,劇場藝術學系(男),108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,NULL,72.0667,78.1613
輔仁大學,資訊管理學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,72.5818,78.1261
國立臺灣藝術大學,戲劇學系(男),108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,71.1571,78.1002
國立臺灣海洋大學,電機工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,67.31,78.0993
中山醫學大學,心理學系,108,1.5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.3111,78.0991
世新大學,廣播電視電影學系電影組,108,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,71.5,78.0466
國立臺中教育大學,教育學系,108,1.25,1,NULL,1,NULL,NULL,NULL,1,1,NULL,70.219,78.03
高雄醫學大學,呼吸治療學系,108,NULL,1,1,NULL,1,1,1,NULL,NULL,NULL,63.39,78.0256
國立中興大學,土木工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,64.4307,78.0217
國立高雄師範大學,音樂學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.4725,78.0206
臺北市立大學,音樂學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.47,78.019
國立中興大學,植物病理學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.9923,78.0189
國立高雄大學,應用化學系,108,NULL,1,1,NULL,1,1.5,NULL,NULL,NULL,NULL,61.7,77.9995
國立高雄師範大學,特殊教育學系,108,1.25,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,73.3371,77.9969
臺北市立大學,教育學系,108,2,2,NULL,2,NULL,NULL,NULL,1,1,NULL,70.825,77.9878
國立臺南大學,英語學系(自費),108,1.25,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,69.8476,77.9757
國立臺灣師範大學,科技應用與人資發展系(自費),108,1,1.25,1.25,NULL,1,1,NULL,NULL,NULL,NULL,66.38,77.9477
輔仁大學,廣告傳播學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,1,NULL,70.2738,77.944
國立高雄師範大學,國文學系,108,1.5,1.25,NULL,1,NULL,NULL,NULL,1.25,1,NULL,70.1667,77.9382
國立臺灣海洋大學,資訊工程學系,108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,67.1575,77.9352
輔仁大學,影像傳播學系,108,2,2,NULL,1,NULL,NULL,NULL,1,1,NULL,70.8571,77.8977
國立東華大學,公共行政學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.0364,77.8881
國立彰化師範大學,特殊教育學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,70.255,77.8719
國立臺灣師範大學,圖文傳播學系,108,1.25,1.25,1,NULL,1,1,NULL,NULL,NULL,NULL,67.6691,77.8283
國立嘉義大學,景觀學系(社會組),108,2,1,NULL,1.5,NULL,NULL,NULL,1,2,NULL,70.4533,77.8163
世新大學,廣播電視電影學系電視組,108,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,71.1143,77.7971
國立高雄大學,資訊工程學系,108,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,65.4818,77.7755
輔仁大學,統計資訊學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,71.8727,77.7264
國立臺北教育大學,音樂學系-綜合樂器,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,73.015,77.726
國立臺灣海洋大學,通訊與導航工程學系,108,1,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,64.8,77.714
國立臺北教育大學,資訊科學系,108,1,2,2,NULL,2,NULL,NULL,NULL,NULL,NULL,63.7,77.6979
中原大學,電機工程學系,108,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,58.55,77.6904
東吳大學,日本語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,69.9383,77.6543
輔仁大學,景觀設計學系(社會組),108,1,1.5,NULL,1,NULL,NULL,NULL,2,2,NULL,67.48,77.6443
國立臺灣師範大學,設計學系視覺設計組,108,1.25,1.25,NULL,NULL,NULL,NULL,NULL,1,NULL,2,71.2236,77.6408
國立臺灣海洋大學,光電與材料科技學系,108,1,1.25,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,64.808,77.6306
中國醫藥大學,運動醫學系,108,NULL,2,1,NULL,1.25,NULL,1.5,NULL,NULL,NULL,63.0487,77.6239
國立中興大學,農藝學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.1662,77.6003
東吳大學,德國文化學系,108,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,72.2,77.5624
世新大學,廣播電視電影學系廣播組,108,2,2,NULL,NULL,NULL,NULL,NULL,1,1,1,70.8,77.5617
國立屏東大學,電腦與智慧型機器人學位學程,108,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,56.75,77.5487
國立中興大學,景觀與遊憩學士學位學程,108,1,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,64.94,77.5427
國立臺南大學,行政管理學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,70.8417,77.5373
國立彰化師範大學,化學系,108,1,1.25,1,NULL,1.25,2,NULL,NULL,NULL,NULL,65.8477,77.531
淡江大學,財務金融學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.9444,77.5045
輔仁大學,呼吸治療學系,108,1,1.25,NULL,NULL,1,NULL,1.25,NULL,NULL,NULL,70.0089,77.504
元智大學,電機工程學系(甲組),108,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,58.15,77.4926
國立中正大學,生物醫學科學系,108,1,1.25,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.016,77.4787
國立中興大學,水土保持學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,63.4667,77.4742
亞洲大學,資訊工程學系(人工智慧組),108,2,NULL,NULL,1,NULL,NULL,NULL,2,2,NULL,69.3143,77.4732
臺北市立大學,資訊科學系,108,1.25,2,2,NULL,1,NULL,NULL,NULL,NULL,NULL,64.768,77.4567
國立臺北教育大學,數學暨資訊教育系資訊組(男),108,1.5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.9556,77.4531
國立高雄大學,化學工程及材料工程學系,108,1,1.25,1,NULL,1.25,1.5,NULL,NULL,NULL,NULL,65.7333,77.4513
國立嘉義大學,企業管理學系,108,2,1.5,NULL,2,NULL,NULL,NULL,1,1,NULL,70.2173,77.4417
臺北市立大學,學習與媒材設計學系,108,2,2,NULL,1.5,NULL,NULL,NULL,1,1,NULL,70.1067,77.4381
國立臺北教育大學,教育經營與管理學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,72.1,77.4362
國立東華大學,歷史學系,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,2,1,NULL,68.5967,77.4051
國立臺北教育大學,數學暨資訊教育系數學組(男),108,1.5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.8222,77.3756
中山醫學大學,語言治療與聽力學系聽力組,108,1.5,2,NULL,NULL,1.5,NULL,1,NULL,NULL,NULL,69.7,77.3736
臺北市立大學,中國語文學系,108,2,1,NULL,1,NULL,NULL,NULL,1,1,NULL,70.6333,77.3647
銘傳大學,企業管理系數位經營組(台北),108,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,74.12,77.3644
中原大學,資訊管理學系,108,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,71.7043,77.3635
國立暨南國際大學,東南亞學系,108,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1.25,1,1,66.1368,77.3613
國立屏東大學,資訊工程學系,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.48,77.3477
國立臺南大學,諮商與輔導學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,71.9636,77.3475
國立嘉義大學,應用歷史學系,108,1.25,1,NULL,NULL,NULL,NULL,NULL,1.5,1.25,NULL,68.54,77.3379
長庚大學,醫務管理學系(自然組),108,1,1.5,1.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.6267,77.2999
中山醫學大學,醫學影像暨放射科學系,108,NULL,1,1.5,NULL,2,1,1,NULL,NULL,NULL,60.4,77.2953
國立中山大學,海洋生物科技暨資源學系,108,NULL,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,63.7455,77.2818
國立高雄大學,電機工程學系,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,64.1815,77.2657
國立臺灣海洋大學,海洋文創設計產業學位學程,108,1.5,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,73.0714,77.2582
國立高雄大學,工藝與創意設計學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,70.0182,77.245
馬偕醫學院,聽力暨語言治療學系聽力組,108,1,1.5,1,NULL,1.5,NULL,1,NULL,NULL,NULL,65.9167,77.2387
輔仁大學,臨床心理學系,108,1.25,2,1,NULL,NULL,NULL,1.25,NULL,NULL,NULL,68.5455,77.23
國立中山大學,生物科學系,108,1,1.25,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,67.5817,77.2026
國立彰化師範大學,電子工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,63.0625,77.2024
國立臺灣海洋大學,機械與機電工程學系,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,64.0662,77.2006
逢甲大學,電機工程學系乙組,108,1.5,1.25,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,72.0894,77.1868
國立臺中教育大學,幼兒教育學系,108,1.5,1.25,NULL,1,NULL,NULL,NULL,1,NULL,1,70.4678,77.1655
國立暨南國際大學,國際企業學系,108,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,70.0444,77.1546
臺北市立大學,應用物理暨化學系電子物理組,108,1.25,1,1,NULL,1.5,1.5,NULL,NULL,NULL,NULL,65.8,77.1334
國立臺中教育大學,語文教育學系,108,2,1.25,NULL,1,NULL,NULL,NULL,1.25,1,NULL,69.84,77.1195
國立東華大學,華文文學系,108,2,1,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,70.15,77.1148
亞洲大學,室內設計學系(商業空間組),108,NULL,NULL,NULL,1,NULL,NULL,NULL,2,2,NULL,63.92,77.1038
長庚大學,生物醫學系,108,NULL,1.25,1,NULL,1,1.25,1.25,NULL,NULL,NULL,62.0522,77.0939
中原大學,電機資訊學院學士班,108,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,56.9333,77.0588
輔仁大學,日本語文學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,68.8417,76.9906
東吳大學,英文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,71.2667,76.9821
國立彰化師範大學,機電工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,62.6,76.9732
逢甲大學,電子工程學系乙組,108,1,1,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,70.7333,76.9548
國立中正大學,地球與環境科學系,108,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,63.6615,76.9505
國立臺灣海洋大學,運輸科學系B組,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.8,76.9376
國立臺南大學,經營與管理學系,108,1.5,2,NULL,2,NULL,NULL,NULL,1,1,NULL,68.36,76.9339
亞洲大學,物理治療學系,108,1,1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,67.7125,76.9338
輔仁大學,新聞傳播學系,108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,1,70.3857,76.9189
國立臺北教育大學,數學暨資訊教育系數學組(女),108,1.5,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66.0044,76.9005
國立中興大學,園藝學系,108,1,1.5,1,NULL,NULL,1.5,2,NULL,NULL,NULL,66.9471,76.8903
淡江大學,國際企業學系經貿管理組,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.7733,76.8886
中原大學,財經法律學系,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,1,NULL,1,69.7077,76.8825
國立屏東大學,休閒事業經營學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,71.7325,76.8815
銘傳大學,財務金融系財務金融組(台北),108,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,73.6875,76.8709
國立暨南國際大學,經濟學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.26,76.8545
中原大學,國際經營與貿易學系,108,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,70.9044,76.8544
淡江大學,會計學系,108,1,1.5,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.6733,76.8322
國立暨南國際大學,教育政策與行政學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.5,71.6,76.8293
國立臺南大學,電機工程學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,63.4,76.8258
國立宜蘭大學,外國語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1,1,NULL,68.6364,76.7848
國立暨南國際大學,諮商心理與人資發展系諮商組,108,1.5,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,71.1145,76.7795
國立臺南大學,資訊工程學系,108,1,2,2,NULL,1.5,1,NULL,NULL,NULL,NULL,62.3867,76.7313
實踐大學,工業產品設計學系(臺北校區),108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,69.04,76.7293
亞洲大學,生資醫學工程系(醫學工程組),108,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,2,73.24,76.728
