university,subject,year,chinese,english,mathA,mathB,physics,chemistry,biology,history,geography,citizen,average
亞洲大學,護理學系(國際護理組),108,1,1.5,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,63.6857
亞洲大學,護理學系(臨床照護組),108,1,1,NULL,NULL,NULL,NULL,1.5,NULL,NULL,NULL,63.9143
亞洲大學,護理學系(高齡長期照護組),108,1,1,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,62.95
亞洲大學,財務金融學系(投資理財組),108,1,1,NULL,1,NULL,NULL,NULL,NULL,2,NULL,58.3
亞洲大學,財務金融學系(金融科技組),108,1,1,NULL,1,NULL,NULL,NULL,NULL,2,NULL,57.346
亞洲大學,財經法律學系(科技法律組),108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,75.7143
亞洲大學,財經法律學系(財經法律組),108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1,2,73.7143
亞洲大學,資訊傳播學系,108,2,1,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,55.95
亞洲大學,資訊工程學系(人工智慧組),108,2,NULL,NULL,1,NULL,NULL,NULL,2,2,NULL,69.3143
亞洲大學,資訊工程系(數位遊戲設計組),108,2,NULL,NULL,1,NULL,NULL,NULL,2,2,NULL,62.9714
亞洲大學,食品營養保健系(保健化妝組),108,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,63.3
亞洲大學,食品營養保健系(食品營養組),108,2,1.5,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,68.3545
佛光大學,中國文學與應用學系,108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,45.4929
佛光大學,傳播學系(廣告公關組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,49.3
佛光大學,傳播學系(數位媒體組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,48.0429
佛光大學,傳播學系(流行音樂傳播組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,51.7571
佛光大學,公共事務學系(行政管理組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,50.9429
佛光大學,公共事務系(國際兩岸事務組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,45.9429
佛光大學,外國語文學系,108,2,2,NULL,NULL,NULL,NULL,NULL,2,1,NULL,47.0143
佛光大學,心理學系,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,54.6261
佛光大學,應用經濟學系(國際商務組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,44.4071
佛光大學,應用經濟學系(財務金融組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,49.2286
佛光大學,文化資產創意系(文化創意組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,47.2571
佛光大學,文化資產創意系(文化觀光組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,42.9143
佛光大學,未來與樂活產業學系,108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,41.6214
佛光大學,歷史學系(史學經典與創作組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,43.45
佛光大學,歷史學系(圖像史學與數位組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,40.3714
佛光大學,社會學暨社會工作學系,108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,51.6357
佛光大學,管理學系(休閒事業管理組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,45.2
佛光大學,管理學系(經營管理組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,47.6786
佛光大學,管理學系(行銷與創業組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,46.0286
佛光大學,資訊應用系(動畫數位內容組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,46.1143
佛光大學,資訊應用系(數位遊戲開發組),108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,47.8696
佛光大學,資訊應用系(系統智慧應用組),108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,45.9143
佛光大學,資訊應用系(網路與多媒體組),108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,47.1096
元智大學,中國語文學系,108,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,68.7714
元智大學,人文社會學院英語學士班,108,1,1.5,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,61.1857
元智大學,化學工程與材料科學學系,108,NULL,NULL,1.75,NULL,2,2,NULL,NULL,NULL,NULL,52.887
元智大學,工業工程與管理學系(A組),108,1.75,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.7826
元智大學,工業工程與管理學系(B組),108,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,64.0348
元智大學,工程學院英語學士班,108,NULL,1.5,1,NULL,1,1,NULL,NULL,NULL,NULL,50.0444
元智大學,應用外語學系,108,1,1.5,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,64.1429
元智大學,機械工程學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,53.7667
元智大學,社會暨政策科學學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,64.9667
元智大學,管理學院學士班(主修：會計),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,65.8833
元智大學,管理學院學士班(企業管理),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,60.8333
元智大學,管理學院學士班(國際企業),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,62.3667
元智大學,管理學院學士班(英語專班),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,69.65
元智大學,管理學院學士班(財務金融),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,64.3
元智大學,藝術與設計學系,108,1,1,NULL,1,NULL,NULL,NULL,1,1,NULL,56.31
元智大學,資訊傳播學系科技組,108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,63.4333
元智大學,資訊傳播學系設計組,108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,60.7167
元智大學,資訊學院英語學士班,108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,67.1667
元智大學,資訊工程學系(資訊工程組),108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,62.525
元智大學,資訊工程學系(資訊應用組),108,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,76.5
元智大學,資訊管理學系(社會組),108,1.75,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,68.8
元智大學,資訊管理學系(自然組),108,1.75,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.6087
元智大學,電機工程學系(丙組),108,NULL,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,56.88
元智大學,電機工程學系(乙組),108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,60.575
元智大學,電機工程學系(甲組),108,NULL,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,58.15
元智大學,電機通訊學院英語學士班,108,NULL,1.25,1,NULL,1,NULL,NULL,NULL,NULL,NULL,52.8954
南華大學,企業管理學系經營管理組,108,2,1.75,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,50.633
南華大學,企業管理學系行銷與創業組,108,2,1.75,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,49.087
南華大學,傳播學系,108,2,1.75,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,48.1235
南華大學,國際事務與企業學系,108,2,1.75,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,45.8783
南華大學,外國語文學系,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,44.7478
南華大學,幼兒教育學系,108,2,2,NULL,NULL,NULL,NULL,NULL,1.75,NULL,NULL,45.6609
南華大學,建築與景觀學系社會組,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,51.5826
南華大學,建築與景觀學系自然組,108,2,2,1.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51.7565
南華大學,應用社會學系社會學組,108,2,2,NULL,NULL,NULL,NULL,NULL,1.75,NULL,NULL,46.3043
南華大學,應用社會學系社會工作組,108,2,2,NULL,NULL,NULL,NULL,NULL,1.75,NULL,NULL,47.2922
南華大學,文化創意事業管理學系,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,NULL,50.8087
南華大學,文學系,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,NULL,49.2348
南華大學,旅遊管理學系,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,NULL,50.487
南華大學,生死學系殯葬服務組,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,44.4783
南華大學,生死學系社會工作組,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,40.8348
南華大學,生死學系諮商組,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,46.8957
南華大學,自然生物科技學系,108,2,1.75,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,48.0313
南華大學,財務金融學系,108,2,2,NULL,1.75,NULL,NULL,NULL,NULL,NULL,NULL,47.8609
南華大學,資訊工程學系智慧產業樂齡組,108,2,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,44.72
南華大學,資訊工程學系社會組,108,2,1.75,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,50.6
南華大學,資訊工程學系自然組,108,2,1.75,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.4417
南華大學,資訊管理學系資訊管理組,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,NULL,49.0957
南華大學,資訊管理系多媒體行動商務組,108,2,NULL,NULL,NULL,NULL,NULL,NULL,2,1.75,NULL,50.0174
國立中央大學,中國文學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,1.5,1,NULL,77.8217
國立中央大學,企業管理學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.8364
國立中央大學,光電科學與工程學系,108,1,2,2,NULL,2,1,NULL,NULL,NULL,NULL,72.7625
國立中央大學,化學學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,71.36
國立中央大學,化學工程與材料工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73
國立中央大學,土木工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,67.244
國立中央大學,地球科學學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,66.2133
國立中央大學,地球科學學院學士班,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,66.1286
國立中央大學,大氣科學學系大氣組,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,66.75
國立中央大學,大氣科學學系太空組,108,1,1,2,NULL,2,1,NULL,NULL,NULL,NULL,67.5643
國立中央大學,客家語文暨社會科學學系,108,1.5,1,NULL,1,NULL,NULL,NULL,1,NULL,1.5,76.8917
國立中央大學,工學院學士班,108,1,1,2,NULL,2,2,NULL,NULL,NULL,NULL,72.2188
國立中央大學,數學系數學科學組,108,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,69.2333
國立中央大學,數學系計算與資料科學組,108,1,1.25,1.5,NULL,1.25,1,NULL,NULL,NULL,NULL,69.975
國立中央大學,機械工程學系光機電工程組,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,71.62
國立中央大學,機械工程學系設計與分析組,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,69.6133
國立中央大學,機械工程系材料與精密製造組,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,70.9373
國立中央大學,法國語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1.25,1,1,78.9259
國立中央大學,物理學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,70.675
國立中央大學,理學院學士班,108,1,1,1.5,NULL,1.25,1.25,NULL,NULL,NULL,NULL,70.6667
國立中央大學,生命科學系,108,1,1,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,70.8261
國立中央大學,生醫科學與工程學系,108,NULL,1,NULL,NULL,1.25,1.25,NULL,NULL,NULL,NULL,77.8229
國立中央大學,經濟學系,108,1.25,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,84.0381
國立中央大學,英美語文學系,108,1.5,2,NULL,NULL,NULL,NULL,NULL,1.25,1,NULL,79.7043
國立中央大學,財務金融學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,85.145
國立中央大學,資訊工程學系,108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,78.175
國立中央大學,資訊管理學系,108,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.2
國立中央大學,資訊電機學院學士班,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.36
國立中央大學,通訊工程學系,108,1,1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,73.8
國立中央大學,電機工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.57
國立中山大學,中國文學系,108,2,1,NULL,NULL,NULL,NULL,NULL,2,2,NULL,77.5929
國立中山大學,企業管理學系,108,1.75,1.75,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,81.406
國立中山大學,光電工程學系乙組,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,68.9717
國立中山大學,光電工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,70.97
國立中山大學,劇場藝術學系(女),108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,NULL,75.2333
國立中山大學,劇場藝術學系(男),108,2,2,NULL,1,NULL,NULL,NULL,1,NULL,NULL,72.0667
國立中山大學,化學系,108,1,1,1,NULL,1,2,NULL,NULL,NULL,NULL,70.3417
國立中山大學,外國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,77.4769
國立中山大學,應用數學系,108,NULL,1,2,NULL,1.5,NULL,NULL,NULL,NULL,NULL,66.0889
國立中山大學,政治經濟學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,1,79.756
國立中山大學,材料與光電科學學系丙組,108,1,1,1,NULL,2,2,NULL,NULL,NULL,NULL,71.6
國立中山大學,材料與光電科學學系乙組,108,1,1,2,NULL,1,1,NULL,NULL,NULL,NULL,69.4917
國立中山大學,材料與光電科學學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,72.52
國立中山大學,機械與機電工程學系乙組,108,1,1,2,NULL,1.5,1,NULL,NULL,NULL,NULL,67.1846
國立中山大學,機械與機電工程學系甲組,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,69.544
國立中山大學,海洋環境及工程學系,108,NULL,1.25,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,62.9143
國立中山大學,海洋生物科技暨資源學系,108,NULL,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,63.7455
國立中山大學,海洋科學系,108,1,1.25,1,NULL,NULL,1,NULL,NULL,NULL,NULL,68.7788
國立中山大學,物理學系,108,1,1.75,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,67.7304
國立中山大學,生物科學系,108,1,1.25,1,NULL,NULL,1.25,1.5,NULL,NULL,NULL,67.5817
國立中山大學,社會學系,108,NULL,2,NULL,1,NULL,NULL,NULL,NULL,NULL,2,78.38
國立中山大學,財務管理學系,108,1,1.5,NULL,1.5,NULL,NULL,NULL,NULL,NULL,NULL,83.5625
國立中山大學,資訊工程學系乙組,108,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,71.02
國立中山大學,資訊工程學系甲組,108,NULL,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,75.19
國立中山大學,資訊管理學系(社會組),108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,1,NULL,81
國立中山大學,資訊管理學系(自然組),108,1.5,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.6727
國立中山大學,電機工程學系乙組,108,NULL,1,2,NULL,2,1,NULL,NULL,NULL,NULL,71.6583
國立中山大學,電機工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.33
國立中山大學,音樂學系,108,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,68.31
國立中正大學,中國文學系,108,2,1.25,NULL,1,NULL,NULL,NULL,1,1,NULL,74.64
國立中正大學,企業管理學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,79.9273
國立中正大學,傳播學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,74.73
國立中正大學,勞工關係學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,NULL,1.5,75.0143
國立中正大學,化學工程學系,108,1,1.25,1.25,NULL,1,1.25,NULL,NULL,NULL,NULL,67.713
國立中正大學,化學暨生物化學系,108,1,1.25,1.25,NULL,1,2,NULL,NULL,NULL,NULL,67.7523
國立中正大學,哲學系,108,1.5,2,NULL,2,NULL,NULL,NULL,1,NULL,1,73.4533
國立中正大學,地球與環境科學系,108,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,63.6615
國立中正大學,外國語文學系,108,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,75.2833
國立中正大學,心理學系,108,1,1.5,1.5,NULL,NULL,NULL,1.25,NULL,NULL,NULL,70.6248
國立中正大學,成人及繼續教育學系,108,1,1.25,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,77.9938
國立中正大學,政治學系,108,1,2,NULL,1,NULL,NULL,NULL,1,NULL,1.5,77.3846
國立中正大學,數學系,108,NULL,1.25,2,NULL,1,NULL,NULL,NULL,NULL,NULL,62.5647
國立中正大學,會計與資訊科技學系,108,1.5,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.1636
國立中正大學,機械工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,65.104
國立中正大學,歷史學系,108,1.5,1.5,NULL,NULL,NULL,NULL,NULL,2,1,NULL,76.4667
國立中正大學,法律學系法制組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,77.7383
國立中正大學,法律學系法學組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,78.0583
國立中正大學,物理學系,108,1,1,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,66.2583
國立中正大學,犯罪防治學系,108,1.25,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,1.5,78.6724
國立中正大學,生物醫學科學系,108,1,1.25,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.016
國立中正大學,社會福利學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,NULL,74.03
國立中正大學,經濟學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,80.48
國立中正大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.36
國立中正大學,財經法律學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,NULL,1,80.275
國立中正大學,資訊工程學系,108,1,1.5,1.25,NULL,1,1,NULL,NULL,NULL,NULL,71.2835
國立中正大學,資訊管理學系,108,1,2,2,NULL,1,1,NULL,NULL,NULL,NULL,67.0429
國立中正大學,通訊工程學系,108,1,1,1,NULL,1.5,1,NULL,NULL,NULL,NULL,70.1455
國立中正大學,運動競技學系,108,2,2,1,NULL,NULL,NULL,1.5,NULL,NULL,NULL,63.6154
國立中正大學,電機工程學系乙組,108,NULL,1,2,NULL,2,1,NULL,NULL,NULL,NULL,69.6583
國立中正大學,電機工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,75.17
國立中興大學,中國文學系,108,2,1.5,NULL,NULL,NULL,NULL,NULL,1.25,NULL,NULL,79.2274
國立中興大學,企業管理學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.88
國立中興大學,動物科學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,73.3154
國立中興大學,化學工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,69.8
國立中興大學,化學系(公費)-花蓮縣,108,1,1.5,2,NULL,1,2,NULL,NULL,NULL,NULL,79.8973
國立中興大學,化學系(自費),108,1,1.5,2,NULL,1,2,NULL,NULL,NULL,NULL,68.2
國立中興大學,國際農企業學士學位學程,108,1,2,1,NULL,NULL,NULL,1,NULL,NULL,NULL,71.28
國立中興大學,園藝學系,108,1,1.5,1,NULL,NULL,1.5,2,NULL,NULL,NULL,66.9471
國立中興大學,土壤環境科學系,108,NULL,2,1,NULL,1,2,2,NULL,NULL,NULL,61.2875
國立中興大學,土木工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,64.4307
國立中興大學,外國語文學系,108,1,2,NULL,1,NULL,NULL,NULL,1,1,NULL,76.1333
國立中興大學,應用數學系應用數學組,108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,65.7257
國立中興大學,應用數學系數據科學與計算組,108,1,1.5,2,NULL,1.5,1,NULL,NULL,NULL,NULL,66.05
國立中興大學,應用經濟學系,108,1,2,1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.6889
國立中興大學,昆蟲學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,64.2385
國立中興大學,景觀與遊憩學士學位學程,108,1,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,64.94
國立中興大學,會計學系,108,1,2,NULL,2,NULL,NULL,NULL,1,1,NULL,79.4857
國立中興大學,材料科學與工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,70.46
國立中興大學,森林學系木材科學組,108,NULL,1.5,1,NULL,1.25,1.5,1,NULL,NULL,NULL,59.6688
國立中興大學,森林學系林學組,108,NULL,1.5,1,NULL,1,1,1.5,NULL,NULL,NULL,60.6917
國立中興大學,植物病理學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.9923
國立中興大學,機械工程學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,67.4507
國立中興大學,歷史學系,108,1,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,74.6182
國立中興大學,水土保持學系,108,1,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,63.4667
國立中興大學,法律學系,108,1.5,1,NULL,1,NULL,NULL,NULL,1,NULL,1.5,80.6917
國立中興大學,物理學系一般物理組,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,68.3231
國立中興大學,物理學系光電物理組,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,69.2277
國立中興大學,獸醫學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,81.0662
國立中興大學,環境工程學系,108,1,1,1.5,NULL,1.5,1.5,NULL,NULL,NULL,NULL,65.8615
國立中興大學,生命科學系,108,1,1.25,1,NULL,NULL,1.75,1.75,NULL,NULL,NULL,69.9393
國立中興大學,生物產業機電工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,67.7
國立中興大學,生物科技學士學位學程,108,1,1.5,NULL,NULL,1,1.5,1.5,NULL,NULL,NULL,71.4308
國立中興大學,行銷學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,81.86
國立中興大學,財務金融學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,83.7
國立中興大學,資訊科學與工程學系,108,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,71.1364
國立中興大學,資訊管理學系,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71.04
國立中興大學,農藝學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,68.1662
國立中興大學,電機工程學系乙組,108,NULL,1,2,NULL,2,1,NULL,NULL,NULL,NULL,70.675
國立中興大學,電機工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.45
國立中興大學,食品暨應用生物科技學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,69.5123
國立交通大學,人文社會學系,108,1,1,NULL,1,NULL,NULL,NULL,1,NULL,1,78.13
國立交通大學,傳播與科技學系,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,79.3917
國立交通大學,光電工程學系,108,1,1.5,1.5,NULL,1.5,1,NULL,NULL,NULL,NULL,78.1892
國立交通大學,土木工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,73.96
國立交通大學,外國語文學系,108,1.5,2,NULL,1,NULL,NULL,NULL,1,1,NULL,80.0308
國立交通大學,奈米科學及工程學士學位學程,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.02
國立交通大學,工業工程與管理學系,108,1,1.5,1.5,NULL,1,1,NULL,NULL,NULL,NULL,75.0133
國立交通大學,應用化學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,76.27
國立交通大學,應用數學系,108,1,1,1.5,NULL,1,1,NULL,NULL,NULL,NULL,76.0818
國立交通大學,材料科學與工程學系乙組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.4
國立交通大學,材料科學與工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.88
國立交通大學,機械工程學系,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,77.08
國立交通大學,理學院科學學士學位學程甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.01
國立交通大學,生物科技學系,108,NULL,1.25,1,NULL,1,1.5,1.5,NULL,NULL,NULL,70.76
國立交通大學,管理科學系,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,85.78
國立交通大學,資管與財金學系財務金融組,108,1,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,90.82
國立交通大學,資管與財金學系資訊管理組,108,1,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83.44
國立交通大學,資訊工程學系乙組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,81.85
國立交通大學,資訊工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,83.98
國立交通大學,運輸與物流管理學系,108,1,1.5,1.5,NULL,1,NULL,NULL,NULL,NULL,NULL,74.37
國立交通大學,電子物理學系光電奈米科學組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,79.15
國立交通大學,電子物理學系電子物理組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,78.506
國立交通大學,電機工程學系乙組,108,NULL,1.5,2,NULL,2,1,NULL,NULL,NULL,NULL,82.9892
國立交通大學,電機工程學系甲組,108,1,1,1,NULL,1,1,NULL,NULL,NULL,NULL,84.37
國立嘉義大學,中國文學系,108,2,1,NULL,1,NULL,NULL,NULL,1.5,1,NULL,65.5538
國立嘉義大學,企業管理學系,108,2,1.5,NULL,2,NULL,NULL,NULL,1,1,NULL,70.2173
國立嘉義大學,動物科學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,63.7969
國立嘉義大學,園藝學系,108,1,1.5,1,NULL,NULL,1.5,1.5,NULL,NULL,NULL,52.0815
國立嘉義大學,土木與水資源工程學系,108,1,1.5,1.75,NULL,1.5,1,NULL,NULL,NULL,NULL,55.0667
國立嘉義大學,外國語言學系應用外語組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,67.8717
國立嘉義大學,外國語言學系英語教學組,108,1.5,1.5,NULL,1,NULL,NULL,NULL,1,1,NULL,65.2467
